ID CLIENTE,EDAD,GENERACION,GENERO,ESTADO CIVIL,DEPARTAMENTO VIVIENDA,MUNICIPIO VIVIENDA,INGRESOS MENSUALES,PROFESION,DEPARTAMENTO LABORAL,MUNICIPIO LABORAL,TIENE BANCA ELECTRONICA,PRIMERA APERTURA,ULTIMA TRANSACCION CLIENTE
3924383,54,Generacion X,Femenino,Casado,Guatemala,Guatemala,3000,Maestro De Educacion Primaria,Error,Error,Si,20190412,20220321
1305192,31,Millenials,Femenino,Soltero,Guatemala,Guatemala,7150,Licenciatura En Mercadeo,Guatemala,Guatemala,Si,20150724,20221230
3311490,40,Millenials,Masculino,Soltero,Guatemala,San Juan Sacatepequez,6748,Bachiller En Computacion,Guatemala,Guatemala,Si,20120922,20221215
605236,48,Generacion X,Masculino,Casado,Escuintla,Escuintla,10000,Educacion Basica Completa,Guatemala,Guatemala,Si,20081110,20221025
2934500,30,Millenials,Masculino,Casado,Escuintla,La Gomera,5089,Bachiller En Ciencias Y Letras,Escuintla,La Gomera,Si,20131105,20221230
4396701,49,Generacion X,Femenino,Soltero,Sacatepequez,Ciudad Vieja,3244,Servicio Domestico,Sacatepequez,Antigua Sacatepequez,No,20220616,20221224
3573810,27,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,0,Medico,Error,Error,Si,20010907,20220807
1085653,49,Generacion X,Femenino,Soltero,Guatemala,Mixco,0,Educacion Basica Completa,Guatemala,Guatemala,Si,20120822,20221230
2787498,54,Generacion X,Masculino,Casado,Guatemala,Guatemala,3512,Educacion Basica Completa,Guatemala,Guatemala,No,20170718,20221216
960138,42,Generacion X,Femenino,Soltero,San Marcos,Tejutla,4780,Bachiller En Computacion,San Marcos,San Marcos,No,20111110,20221213
899597,42,Generacion X,Masculino,Soltero,Guatemala,Guatemala,8491,Perito  Contador,Guatemala,Guatemala,Si,20010113,20221230
109972,51,Generacion X,Femenino,Casado,Escuintla,Escuintla,7001,Secretaria Bilingue,Escuintla,Escuintla,Si,19910405,20221228
4341021,41,Millenials,Masculino,Soltero,Guatemala,Chinautla,6058,Constructor,Error,Error,No,20220320,20221226
4278947,20,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,5538,Sexto Primaria,Guatemala,Villa Nueva,No,20211030,20221014
4237858,22,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,3000,Bachiller En Computacion,Guatemala,Guatemala,Si,20210725,20220414
4124306,28,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,0,Bachiller En Ciencias Y Letras,Error,Error,No,20201105,20221230
958478,72,Baby Boomers,Masculino,Casado,Suchitepequez,San Lorenzo,0,Perito  Contador,Error,Error,Si,20111107,20221230
1452054,40,Millenials,Femenino,Casado,Santa Rosa,Casillas,3355,Agricultor,Error,Error,No,20160420,20221229
4466729,29,Millenials,Masculino,Soltero,Huehuetenango,Soloma,10000,Comerciante,Huehuetenango,Soloma,Si,20221022,20221101
4107553,23,Generacion Z,Masculino,Soltero,Escuintla,Escuintla,0,Tecnico En Electronica,Error,Error,Si,20200827,20221220
4416237,33,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,1573,Estudiante,Guatemala,Guatemala,Si,20220721,20221003
4231721,22,Generacion Z,Femenino,Soltero,Quetzaltenango,Quetzaltenango,3000,Estudiante,Error,Error,Si,20210709,20221215
3105241,33,Millenials,Femenino,Soltero,Guatemala,Mixco,14615,Licenciatura En Derecho,Guatemala,Guatemala,Si,20100517,20221227
4125327,53,Generacion X,Femenino,Casado,Guatemala,Guatemala,439,Comerciante,Guatemala,Guatemala,Si,20201110,20220717
1616493,28,Millenials,Masculino,Soltero,Guatemala,Guatemala,5111,Educacion Basica Completa,Guatemala,Guatemala,Si,20170123,20221230
1447177,27,Millenials,Masculino,Soltero,Guatemala,Mixco,10000,Perito  En Administracion De Empresas,Guatemala,Guatemala,Si,20160224,20221224
1339311,45,Generacion X,Femenino,Soltero,Guatemala,Villa Nueva,0,Educacion Basica Completa,Guatemala,Villa Nueva,Si,19980311,20220901
4345805,35,Millenials,Masculino,Casado,Izabal,Morales,7897,Perito  Contador,Guatemala,Guatemala,Si,20220401,20221220
3766156,25,Generacion Z,Masculino,Soltero,El Peten,Sayaxche,4937,Bachiller En Ciencias Y Letras,El Peten,Sayaxche,No,20181006,20221229
482389,40,Millenials,Femenino,Soltero,Guatemala,Guatemala,10000,Medico,Error,Error,Si,20080704,20221230
3638582,66,Baby Boomers,Femenino,Soltero,Guatemala,Guatemala,0,Maestro De Educacion Fisica,Error,Error,Si,20030306,20221230
4443786,52,Generacion X,Masculino,Casado,Escuintla,Puerto San Jose,3088,Estudiante,Escuintla,Puerto San Jose,No,20220907,20221228
1631600,40,Millenials,Femenino,Casado,Escuintla,Palin,8134,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20090406,20221227
4325430,31,Millenials,Masculino,Soltero,Guatemala,Chinautla,10000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220216,20221230
1531313,52,Generacion X,Femenino,Soltero,Guatemala,Guatemala,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20010118,20220118
4148040,25,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,3379,Bachiller En Ciencias Y Letras,Guatemala,Villa Canales,Si,20210111,20221020
4307472,34,Millenials,Femenino,Casado,Guatemala,Guatemala,6080,Secretaria Bilingue,Guatemala,Guatemala,Si,20220111,20221230
3404147,33,Millenials,Masculino,Error,Escuintla,Puerto San Jose,0,Error,Escuintla,Puerto San Jose,Si,20101124,20220702
1416268,50,Generacion X,Masculino,Casado,Guatemala,Guatemala,5305,Educacion Basica Completa,Guatemala,Guatemala,Si,19950902,20221230
4436253,38,Millenials,Masculino,Casado,Guatemala,Villa Nueva,10000,Ingeneria En Sistemas,Guatemala,Guatemala,No,20220825,20220919
4226208,34,Millenials,Masculino,Casado,Alta Verapaz,Coban,7914,Bachiller En Ciencias Y Letras,Alta Verapaz,Santa Cruz Verapaz,Si,20210626,20221230
4039924,23,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,3018,Sexto Primaria,Escuintla,Tiquisate,No,20200220,20221224
4240381,20,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,3601,Agricultor,Escuintla,Tiquisate,No,20210802,20221224
4286401,57,Generacion X,Masculino,Soltero,Solola,San Marcos La Laguna,3000,Licenciatura En Mercadeo,Error,Error,Si,20211116,20221218
3637010,80,Generacion Silenciosa,Femenino,Casado,Guatemala,Fraijanes,0,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,19941119,20221229
1651996,41,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,613,Perito  Contador,Guatemala,Villa Nueva,No,20170216,20221226
1776699,57,Generacion X,Femenino,Casado,Guatemala,Guatemala,40649,Licenciatura En Derecho,Guatemala,Guatemala,Si,20010917,20221230
1373507,40,Millenials,Masculino,Casado,Guatemala,Santa Catarina Pinula,0,Educacion Basica Completa,Guatemala,Santa Catarina Pinula,Si,20040131,20221229
4178153,26,Generacion Z,Masculino,Soltero,Huehuetenango,Huehuetenango,3876,Perito  Contador,Huehuetenango,Huehuetenango,Si,20210315,20221228
4362228,21,Generacion Z,Masculino,Soltero,Guatemala,Chinautla,5070,Perito  Contador,Guatemala,Guatemala,Si,20220423,20221229
2131503,40,Millenials,Masculino,Soltero,Guatemala,Guatemala,5167,Periodista,Guatemala,Guatemala,Si,20040506,20221229
4323716,50,Generacion X,Masculino,Soltero,Zacapa,Usumatlan,3129,Sexto Primaria,Zacapa,Teculutan,No,20220212,20221224
4458526,37,Millenials,Masculino,Soltero,Suchitepequez,Mazatenango,2132,Tercero Basico,Suchitepequez,Mazatenango,No,20221006,20221223
811041,36,Millenials,Masculino,Soltero,Huehuetenango,Santa Cruz Barillas,8588,Comerciante,Error,Error,Si,20110411,20221230
3306852,28,Millenials,Masculino,Soltero,Guatemala,Villa Nueva,3349,Educacion Basica Completa,Guatemala,Guatemala,Si,20170721,20221230
3007874,38,Millenials,Masculino,Error,Error,Error,3185,Error,Guatemala,Guatemala,No,20101209,20221230
1074107,49,Generacion X,Masculino,Soltero,Guatemala,Mixco,0,Ninguna,Guatemala,Guatemala,Si,20120710,20221230
1181349,33,Millenials,Femenino,Soltero,Guatemala,Guatemala,10000,Bachiller En Computacion,Guatemala,Guatemala,Si,20150327,20221230
2801962,44,Generacion X,Masculino,Soltero,Guatemala,Mixco,0,Ingeneria En Sistemas,Error,Error,Si,20040924,20221215
4374352,27,Millenials,Femenino,Soltero,Guatemala,Guatemala,7905,Perito  Contador,Guatemala,Guatemala,Si,20220511,20221230
4415276,24,Generacion Z,Masculino,Soltero,Totonicapan,San Francisco El Alto,5962,Bachiller En Computacion,Guatemala,Guatemala,Si,20220720,20221230
1474532,37,Millenials,Femenino,Casado,Santa Rosa,Chiquimulilla,3906,Educacion Basica Completa,Santa Rosa,Chiquimulilla,No,20090307,20221214
1463254,28,Millenials,Masculino,Soltero,Guatemala,San Jose Pinula,10000,Bachiller En Ciencias Y Letras,Error,Error,Si,20160627,20221230
4381725,20,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,10000,Agricultor,Escuintla,Tiquisate,No,20220523,0
1295272,67,Baby Boomers,Femenino,Casado,Guatemala,Guatemala,0,Educacion Basica Completa,Error,Error,No,20000712,20221228
1475398,54,Generacion X,Femenino,Casado,Guatemala,Guatemala,8551,Secretaria Bilingue,Guatemala,Guatemala,Si,20140905,20221229
4020815,25,Generacion Z,Masculino,Soltero,Quetzaltenango,Quetzaltenango,0,Bachiller En Ciencias Y Letras,Error,Error,Si,20191215,20211206
4249599,20,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,3380,Bachiller En Ciencias Y Letras,Guatemala,Villa Canales,Si,20210826,20220805
4139002,48,Generacion X,Masculino,Soltero,Guatemala,Villa Nueva,0,Sexto Primaria,Guatemala,Guatemala,Si,20201222,20220424
1590824,68,Baby Boomers,Masculino,Casado,Guatemala,Villa Nueva,28560,Perito  Contador,Guatemala,Guatemala,Si,19950104,20221230
3525262,45,Generacion X,Femenino,Soltero,Guatemala,Mixco,0,Educacion Basica Completa,Guatemala,Mixco,No,20070717,20221230
1019673,34,Millenials,Masculino,Soltero,Sacatepequez,San Lucas Sacatepequez,3827,Educacion Basica Completa,Guatemala,Guatemala,Si,20120313,20221230
4006213,34,Millenials,Femenino,Soltero,Guatemala,Villa Canales,50000,Licenciatura En Administracion De Empresas,Guatemala,Villa Canales,Si,20191024,20221214
1528276,29,Millenials,Femenino,Union,Izabal,Morales,3657,Perito  En Administracion De Empresas,Izabal,Morales,No,20161114,20221230
1873193,26,Generacion Z,Masculino,Soltero,Escuintla,La Gomera,4022,Educacion Basica Completa,Escuintla,La Gomera,No,20140918,20221223
1890885,50,Generacion X,Masculino,Casado,Guatemala,Villa Canales,7032,Perito  Contador,Guatemala,Guatemala,Si,19961219,20221128
1851336,36,Millenials,Masculino,Soltero,Guatemala,Guatemala,3610,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20140207,20221230
4288081,36,Millenials,Masculino,Casado,Alta Verapaz,Coban,10000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20211120,20220113
4018615,21,Generacion Z,Masculino,Soltero,San Marcos,Malacatan,0,Estudiante,Error,Error,Si,20191206,20221228
4284446,21,Generacion Z,Femenino,Soltero,Alta Verapaz,Coban,2972,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20211111,20220430
4350605,24,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,6109,Estudiante,Guatemala,Villa Nueva,Si,20220407,20221230
4363653,26,Generacion Z,Masculino,Soltero,Guatemala,Santa Catarina Pinula,4675,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220425,20221228
2726529,30,Millenials,Femenino,Soltero,Escuintla,Puerto San Jose,0,Bachiller En Ciencias Y Letras,Escuintla,Puerto San Jose,Si,20170620,20220308
1310806,25,Generacion Z,Masculino,Soltero,Alta Verapaz,Coban,4348,Estudiante,Error,Error,Si,20151201,20221230
4012309,51,Generacion X,Masculino,Casado,Guatemala,Guatemala,4978,Bachiller En Ciencias Y Letras,Error,Error,No,19960131,20221221
1501457,26,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,3418,Educacion Basica Completa,Guatemala,San Miguel Petapa,No,20160722,20221230
3535357,28,Millenials,Masculino,Soltero,Guatemala,Guatemala,3463,Tercero Basico,Guatemala,Guatemala,No,20180311,20221229
1746551,52,Generacion X,Masculino,Casado,Guatemala,San Miguel Petapa,4121,Tercero Basico,Guatemala,San Miguel Petapa,No,20130921,20221230
4496012,23,Generacion Z,Masculino,Soltero,Chimaltenango,Tecpan,2657,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20221214,20221230
1514182,41,Millenials,Femenino,Casado,Guatemala,San Miguel Petapa,50000,Perito  Contador,Guatemala,Guatemala,Si,20140908,20221230
4363031,23,Generacion Z,Femenino,Soltero,El Peten,San Benito,3000,Servicio Domestico,Error,Error,Si,20220425,20221202
1283530,37,Millenials,Femenino,Soltero,Guatemala,Guatemala,9273,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20060825,20221230
4416376,28,Millenials,Masculino,Soltero,Guatemala,Guatemala,6703,Estudiante,Guatemala,Guatemala,Si,20220721,20221229
1618695,37,Millenials,Femenino,Soltero,Guatemala,Guatemala,10000,Educacion Basica Completa,Guatemala,Guatemala,Si,20081202,20221227
3497479,72,Baby Boomers,Femenino,Casado,Guatemala,Guatemala,0,Comerciante,Guatemala,Guatemala,Si,20070126,20221222
4387091,21,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,2991,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20220531,20221224
1454704,40,Millenials,Masculino,Casado,Guatemala,Mixco,4770,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20040220,20221230
4162987,38,Millenials,Femenino,Soltero,Guatemala,Guatemala,3425,Tercero Basico,Guatemala,Guatemala,Si,20210211,20221230
4468009,20,Generacion Z,Masculino,Soltero,Escuintla,Escuintla,2922,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20221024,20221222
4278331,24,Generacion Z,Femenino,Soltero,El Progreso,San Agustin Acasaguastlan,620,Perito  Contador,Guatemala,Guatemala,Si,20211028,20221130
4115057,32,Millenials,Femenino,Soltero,Guatemala,Villa Nueva,3621,Bachiller En Computacion,Guatemala,Guatemala,Si,20200929,20221230
4070483,23,Generacion Z,Masculino,Soltero,Escuintla,Tiquisate,2298,Educacion Basica Completa,Escuintla,Tiquisate,No,20200310,20220522
4215226,24,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,7771,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20210601,20221230
146205,44,Generacion X,Masculino,Soltero,Escuintla,Escuintla,4305,Perito  En Administracion De Empresas,Escuintla,Escuintla,No,20000607,20221229
3120544,36,Millenials,Femenino,Soltero,Chiquimula,Chiquimula,0,Estudiante,Chiquimula,Chiquimula,Si,20080731,20211013
1798222,35,Millenials,Masculino,Casado,Escuintla,Santa Lucia Cotzumalguapa,4099,Tercero Basico,Guatemala,Guatemala,Si,20080718,20221217
4324418,18,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,10000,Sexto Primaria,Error,Error,No,20220213,20220927
3279289,25,Generacion Z,Femenino,Soltero,Guatemala,Villa Nueva,7127,Licenciatura En Administracion De Empresas,Guatemala,Guatemala,Si,20170914,20221230
3701134,35,Millenials,Femenino,Soltero,Jalapa,Monjas,3000,Ama De Casa,Error,Error,No,20080618,20220610
4132189,29,Millenials,Masculino,Soltero,Guatemala,Guatemala,4342,Educacion Primaria Completa,Guatemala,Guatemala,Si,20140331,20221229
4235533,43,Generacion X,Masculino,Soltero,Zacapa,Gualan,50000,Comerciante,Error,Error,Si,20210719,20221230
3880615,25,Generacion Z,Masculino,Soltero,Sacatepequez,San Juan Alotenango,2843,Tercero Basico,Guatemala,Villa Canales,Si,20190130,20221228
3241758,34,Millenials,Femenino,Error,Guatemala,Mixco,18734,Error,Guatemala,Guatemala,Si,20011004,20221230
1354012,40,Millenials,Masculino,Soltero,Quetzaltenango,Quetzaltenango,7771,Perito  En Electronica,Error,Error,Si,20160426,20221230
1840619,34,Millenials,Masculino,Soltero,San Marcos,San Marcos,10000,Estudiante,San Marcos,San Marcos,Si,20141117,20221225
2619772,24,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,10905,Estudiante,Error,Error,Si,20161028,20221230
4502611,20,Generacion Z,Masculino,Soltero,Suchitepequez,Santa Barbara,3000,Tercero Basico,Escuintla,Tiquisate,No,20221226,20221226
3987617,33,Millenials,Masculino,Soltero,Escuintla,La Gomera,3000,Bachiller En Ciencias Y Letras,Escuintla,La Gomera,No,20190821,20190821
4310145,43,Generacion X,Femenino,Casado,Sacatepequez,Antigua Sacatepequez,3067,Ama De Casa,Sacatepequez,Antigua Sacatepequez,No,20220117,20220308
3832035,41,Millenials,Masculino,Casado,Jutiapa,El Progreso,17727,Perito  Contador,Jutiapa,El Progreso,Si,20050718,20221230
2738462,51,Generacion X,Femenino,Casado,Guatemala,Mixco,0,Educacion Basica Completa,Error,Error,Si,20120606,20221230
1714631,30,Millenials,Masculino,Soltero,Guatemala,Guatemala,6101,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20100318,20220917
4355362,24,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,2114,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,No,20220412,20220924
2706906,29,Millenials,Femenino,Soltero,Guatemala,Mixco,5085,Perito  Contador,Guatemala,Guatemala,No,20150107,20221230
2942342,46,Generacion X,Femenino,Soltero,Guatemala,Guatemala,3000,Educacion Basica Completa,Error,Error,No,20120924,20220829
1645900,29,Millenials,Masculino,Soltero,Suchitepequez,Mazatenango,2868,Educacion Primaria Completa,Escuintla,Tiquisate,No,20130711,20220822
203066,38,Millenials,Femenino,Soltero,Guatemala,Guatemala,0,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20060623,20221230
4089193,30,Millenials,Masculino,Soltero,Guatemala,San Jose Pinula,4831,Educacion Basica Completa,Guatemala,San Jose Pinula,No,20200612,20221230
2816650,41,Millenials,Masculino,Soltero,Guatemala,Guatemala,3450,Tercero Basico,Guatemala,Guatemala,No,20110212,20221228
3486882,27,Millenials,Femenino,Soltero,Guatemala,Guatemala,10000,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20171215,20221230
3325426,26,Generacion Z,Masculino,Soltero,Guatemala,San Juan Sacatepequez,4575,Estudiante,Guatemala,Guatemala,Si,20170801,20221230
3009690,34,Millenials,Masculino,Error,Escuintla,Tiquisate,4488,Error,Escuintla,Tiquisate,No,20110303,20221230
4156660,28,Millenials,Masculino,Soltero,Escuintla,La Gomera,4040,Agricultor,Escuintla,La Gomera,Si,20210129,20221230
1624109,28,Millenials,Femenino,Soltero,Guatemala,Guatemala,10000,Secretaria Bilingue,Guatemala,Guatemala,Si,20150202,20221230
4040853,50,Generacion X,Masculino,Soltero,Izabal,Puerto Barrios,0,Comerciante,Error,Error,Si,20200222,20221230
4115883,24,Generacion Z,Masculino,Soltero,Santa Rosa,Barberena,2694,Bachiller En Ciencias Y Letras,Suchitepequez,Mazatenango,Si,20201001,20221228
3886081,61,Baby Boomers,Error,Error,Guatemala,Guatemala,18581,Error,Guatemala,Guatemala,No,19950511,20221230
2865198,46,Generacion X,Femenino,Soltero,Suchitepequez,Mazatenango,7501,Maestro De Educacion Primaria,Guatemala,Guatemala,Si,20030729,20221229
4136441,33,Millenials,Femenino,Soltero,Guatemala,Guatemala,0,Bachiller En Ciencias Y Letras,Guatemala,Mixco,No,20201210,20220128
4397603,34,Millenials,Femenino,Soltero,Guatemala,San Miguel Petapa,15577,Bachiller En Ciencias Y Letras,El Progreso,Sanarate,Si,20081114,20221230
1349825,37,Millenials,Femenino,Soltero,Sacatepequez,Antigua Sacatepequez,801,Bachiller En Turismo,Sacatepequez,Antigua Sacatepequez,Si,20060303,20221230
1455434,46,Generacion X,Masculino,Casado,Guatemala,San Raymundo,4321,Educacion Primaria Completa,Guatemala,Guatemala,No,20140403,20221218
4096140,31,Millenials,Masculino,Soltero,Quetzaltenango,Quetzaltenango,0,Bachiller  Industrial,Quetzaltenango,Quetzaltenango,Si,20200709,20221217
4450639,22,Generacion Z,Masculino,Soltero,Alta Verapaz,La Tinta,2539,Bachiller En Ciencias Y Letras,Suchitepequez,Mazatenango,Si,20220922,20221230
4457633,38,Millenials,Masculino,Casado,Quetzaltenango,Quetzaltenango,3000,Perito  Contador,Retalhuleu,Retalhuleu,Si,20221005,20221223
4333298,23,Generacion Z,Femenino,Soltero,Zacapa,Teculutan,3248,Perito  Contador,Guatemala,Guatemala,Si,20220305,20221227
1315014,33,Millenials,Masculino,Soltero,Guatemala,Mixco,4621,Estudiante,Guatemala,Guatemala,Si,20150728,20221229
3947515,52,Generacion X,Masculino,Casado,Guatemala,Villa Nueva,5772,Educacion Primaria Completa,Guatemala,San Pedro Ayampuc,No,20140423,20221229
4339264,39,Millenials,Masculino,Casado,Guatemala,San Juan Sacatepequez,3069,Sexto Primaria,Guatemala,Guatemala,No,20220316,20221215
1225829,38,Millenials,Femenino,Soltero,Guatemala,San Miguel Petapa,50000,Bachiller En Ciencias Y Letras,Error,Error,Si,20150602,20221228
4492721,35,Millenials,Masculino,Soltero,Guatemala,San Pedro Ayampuc,10000,Tercero Basico,Guatemala,Guatemala,No,20221208,20221208
4166033,27,Millenials,Femenino,Soltero,Guatemala,Santa Catarina Pinula,14850,Estudiante,Guatemala,Guatemala,No,20210216,20221225
4280675,22,Generacion Z,Masculino,Soltero,Guatemala,Villa Nueva,3000,Tercero Basico,Error,Error,No,20211103,20221219
1489740,45,Generacion X,Masculino,Soltero,Escuintla,La Gomera,3547,Agricultor,Escuintla,La Gomera,No,20150903,20221230
1120630,34,Millenials,Masculino,Soltero,Jutiapa,Jutiapa,922,Perito  En Administracion De Empresas,Jutiapa,Jutiapa,Si,20150521,20221230
3355215,26,Generacion Z,Masculino,Soltero,Izabal,Morales,7393,Perito  Contador,Izabal,Morales,Si,20171020,20221225
3409046,29,Millenials,Femenino,Soltero,Guatemala,Villa Nueva,870,Perito  Contador,Guatemala,Villa Nueva,Si,20130622,20221230
2751881,2024,No Aplica,Femenino,Soltero,Guatemala,Guatemala,6737,Perito  En Administracion De Empresas,Guatemala,Guatemala,Si,20170504,20221230
4202427,21,Generacion Z,Femenino,Soltero,Guatemala,Guatemala,6328,Bachiller En Computacion,Guatemala,Guatemala,Si,20210508,20221230
4481632,54,Generacion X,Masculino,Soltero,Guatemala,Guatemala,10000,Bachiller En Ciencias Y Letras,Guatemala,Villa Nueva,Si,20000526,20221227
3958250,85,Generacion Silenciosa,Femenino,Casado,Izabal,Puerto Barrios,0,Servicio Domestico,Error,Error,No,20190618,20221118
3615358,72,Baby Boomers,Femenino,Casado,Guatemala,Guatemala,10000,Educacion Basica Completa,Error,Error,Si,20180714,20221222
4315778,23,Generacion Z,Masculino,Soltero,Guatemala,Mixco,3023,Perito  Contador,Guatemala,Guatemala,Si,20220127,20221205
1022027,42,Generacion X,Femenino,Soltero,Guatemala,San Jose Pinula,6303,Servicio Domestico,Guatemala,San Jose Pinula,No,20120316,20221227
3977148,2024,No Aplica,Femenino,Error,Guatemala,Guatemala,5639,Error,Guatemala,Guatemala,Si,20060804,20221228
2916845,54,Generacion X,Masculino,Casado,Guatemala,Guatemala,3000,Bachiller En Computacion,Error,Error,Si,20070315,20211220
1136543,29,Millenials,Masculino,Soltero,Retalhuleu,San Sebastian,10000,Educacion Basica Completa,Retalhuleu,San Martin Zapotitlan,No,20150313,20221206
1186807,26,Generacion Z,Masculino,Soltero,Quetzaltenango,Coatepeque,504,Agricultor,Quetzaltenango,Coatepeque,No,20150401,20220910
1112100,32,Millenials,Masculino,Soltero,Sacatepequez,Antigua Sacatepequez,0,Educacion Basica Completa,Error,Error,Si,20121008,20221228
4225036,29,Millenials,Masculino,Casado,Totonicapan,San Cristobal Totonicapan,10000,Bachiller En Ciencias Y Letras,Quetzaltenango,Quetzaltenango,Si,20210623,20221129
1497672,34,Millenials,Femenino,Soltero,Guatemala,Guatemala,3533,Educacion Basica Completa,Guatemala,Guatemala,No,20160922,20221005
579345,33,Millenials,Masculino,Soltero,Guatemala,Guatemala,18459,Perito  Contador,Guatemala,Guatemala,Si,20090114,20221230
2752029,25,Generacion Z,Masculino,Soltero,Guatemala,Chinautla,2758,Educacion Basica Completa,Guatemala,Guatemala,Si,20170419,20221213
4217905,28,Millenials,Masculino,Soltero,Quetzaltenango,Coatepeque,3000,Sexto Primaria,Error,Error,Si,20210608,20221230
1609338,47,Generacion X,Masculino,Soltero,Guatemala,Mixco,50000,Medico,Error,Error,Si,20090406,20221228
3433706,53,Generacion X,Error,Error,Guatemala,Chinautla,0,Error,Guatemala,Guatemala,No,19970227,20221229
4432604,20,Generacion Z,Masculino,Soltero,Huehuetenango,San Sebastian Coatan,2191,Perito  Contador,Huehuetenango,Huehuetenango,Si,20220818,20221020
4277877,22,Generacion Z,Masculino,Soltero,Jutiapa,Jutiapa,3000,Servicio Domestico,Santa Rosa,Casillas,No,20211027,20211027
4403412,27,Millenials,Masculino,Soltero,Guatemala,Mixco,3120,Bachiller  Industrial,Guatemala,Guatemala,Si,20220627,20221027
926205,79,Generacion Silenciosa,Femenino,Casado,Guatemala,Villa Nueva,0,Sexto Primaria,Error,Error,No,20110801,20221206
2743484,32,Millenials,Femenino,Soltero,Guatemala,Mixco,0,Estudiante,Error,Error,Si,20170424,20221229
1439852,49,Generacion X,Masculino,Casado,Guatemala,Mixco,100000,Perito  Contador,Error,Error,Si,19980325,20221230
4201641,22,Generacion Z,Masculino,Soltero,Guatemala,Villa Canales,3471,Sexto Primaria,Guatemala,Villa Canales,No,20210506,20221230
4325082,27,Millenials,Masculino,Soltero,Guatemala,Guatemala,3132,Agricultor,Guatemala,Guatemala,No,20220215,20221228
1330439,31,Millenials,Masculino,Casado,San Marcos,Pajapita,4820,Agricultor,San Marcos,Tecun Uman,No,20151105,20221230
4088829,35,Millenials,Masculino,Soltero,Guatemala,Guatemala,0,Perito  Contador,Guatemala,Guatemala,Si,20200610,20221221
3984202,30,Millenials,Masculino,Soltero,Santa Rosa,Santa Maria Ixhuatan,3490,Sexto Primaria,Guatemala,San Miguel Petapa,No,20190812,20221226
4369214,21,Generacion Z,Femenino,Soltero,Escuintla,Tiquisate,1642,Agricultor,Escuintla,Tiquisate,No,20220504,20220815
1652797,52,Generacion X,Femenino,Soltero,Guatemala,San Pedro Ayampuc,3000,Ama De Casa,Error,Error,No,20170217,20221116
3934757,24,Generacion Z,Masculino,Soltero,Guatemala,Guatemala,2971,Tercero Basico,Guatemala,Guatemala,No,20190520,20221225
4471778,33,Millenials,Masculino,Casado,Quetzaltenango,Olintepeque,2505,Tercero Basico,Guatemala,Guatemala,Si,20221030,20221230
1364425,39,Millenials,Femenino,Soltero,Jalapa,Jalapa,0,Educacion Basica Completa,Jalapa,Jalapa,No,20080908,20221228
3488272,45,Generacion X,Masculino,Soltero,Guatemala,Guatemala,3094,Sexto Primaria,Guatemala,Guatemala,No,20171220,20221229
4345273,23,Generacion Z,Femenino,Soltero,Guatemala,Villa Canales,3000,Tercero Basico,Guatemala,Villa Canales,Si,20220331,20221119
4040736,32,Millenials,Femenino,Soltero,Izabal,Livingston,10000,Perito  Contador,Izabal,Livingston,Si,20200222,20221228
1129820,37,Millenials,Femenino,Soltero,Guatemala,Guatemala,5230,Bachiller En Ciencias Y Letras,Guatemala,Guatemala,Si,20050704,20221223
